context,distance,strategy,overlap_with_golddigger,fit_mean,fit_min,below_floor,novelty_mean,redundancy,role_dup
c628e1877ba3:0,10,inverse,0.3333333333333333,0.4266751252944272,0.0531582986872058,0.5,0.09977064220183486,0.45930734276771545,0.5
c628e1877ba3:0,10,band_nofit,0.14285714285714285,0.4047556071548752,0.19088795737029496,0.75,0.09936926605504587,0.3865230977535248,0.625
c628e1877ba3:0,10,golddigger,1.0,0.6142804299358967,0.4515036006832547,0.0,0.10074541284403671,0.418727308511734,0.25
c628e1877ba3:0,30,random,0.0,0.39751118709067024,0.11811120883464847,0.875,0.36875,0.32106032967567444,0.5
c628e1877ba3:0,30,metadata,0.0,0.7702141366737324,0.7391849517027717,0.0,0.3850917431192661,0.28960463404655457,0.0
c628e1877ba3:0,30,nearest,0.0,0.28586451381869205,0.1448985766132578,0.625,0.0020642201834862386,0.9221125841140747,1.0
c628e1877ba3:0,30,inverse,0.3333333333333333,0.47705500389781597,0.24106135979511026,0.375,0.3002293577981652,0.41127723455429077,0.5
c628e1877ba3:0,30,band_nofit,0.6,0.5031305907140265,0.16009752875772196,0.25,0.29896788990825685,0.3494737446308136,0.375
c628e1877ba3:0,30,golddigger,1.0,0.599055110423377,0.45508496215542854,0.0,0.29908256880733947,0.3640630841255188,0.125
c628e1877ba3:0,50,random,0.0,0.39751118709067024,0.11811120883464847,0.875,0.36875,0.32106032967567444,0.5
c628e1877ba3:0,50,metadata,0.0,0.7702141366737324,0.7391849517027717,0.0,0.3850917431192661,0.28960463404655457,0.0
c628e1877ba3:0,50,nearest,0.0,0.28586451381869205,0.1448985766132578,0.625,0.0020642201834862386,0.9221125841140747,1.0
c628e1877ba3:0,50,inverse,0.06666666666666667,0.36182886357076577,0.19219365572263364,0.875,0.49977064220183487,0.4321971535682678,0.25
c628e1877ba3:0,50,band_nofit,0.3333333333333333,0.4748291667833586,0.10706630361180591,0.5,0.5015481651376147,0.3117070198059082,0.125
c628e1877ba3:0,50,golddigger,1.0,0.6449899839815009,0.4881307843578358,0.0,0.5049311926605505,0.3226092457771301,0.0
c628e1877ba3:0,70,random,0.0,0.39751118709067024,0.11811120883464847,0.875,0.36875,0.32106032967567444,0.5
c628e1877ba3:0,70,metadata,0.0,0.7702141366737324,0.7391849517027717,0.0,0.3850917431192661,0.28960463404655457,0.0
c628e1877ba3:0,70,nearest,0.0,0.28586451381869205,0.1448985766132578,0.625,0.0020642201834862386,0.9221125841140747,1.0
c628e1877ba3:0,70,inverse,0.14285714285714285,0.5193548211286425,0.18440895974000057,0.375,0.6997706422018348,0.48482808470726013,0.0
c628e1877ba3:0,70,band_nofit,0.6,0.5582597518640444,0.12093829551327132,0.25,0.6990252293577982,0.2891015410423279,0.125
c628e1877ba3:0,70,golddigger,1.0,0.6992661812963605,0.5683622520567266,0.0,0.7017775229357799,0.2454315423965454,0.0
c628e1877ba3:0,90,random,0.0,0.39751118709067024,0.11811120883464847,0.875,0.36875,0.32106032967567444,0.5
c628e1877ba3:0,90,metadata,0.0,0.7702141366737324,0.7391849517027717,0.0,0.3850917431192661,0.28960463404655457,0.0
c628e1877ba3:0,90,nearest,0.0,0.28586451381869205,0.1448985766132578,0.625,0.0020642201834862386,0.9221125841140747,1.0
c628e1877ba3:0,90,inverse,0.6,0.6495541615114371,0.19528180441045412,0.125,0.899770642201835,0.41809558868408203,0.0
c628e1877ba3:0,90,band_nofit,0.6,0.6063224580803823,0.19528180441045412,0.25,0.8997706422018349,0.35148555040359497,0.0
c628e1877ba3:0,90,golddigger,1.0,0.7141416938461085,0.7118412590126021,0.0,0.8980504587155964,0.3502853810787201,0.0
886056e76963:0,10,random,0.0,0.42934142158746147,0.08436692746605463,0.625,0.5245412844036698,0.3474486172199249,0.0
886056e76963:0,10,metadata,0.0,0.8451298082540661,0.8445079197125142,0.0,0.6251720183486238,0.4451139569282532,0.0
886056e76963:0,10,nearest,0.0,0.458425595409069,0.41652429192513957,0.5,0.0020642201834862386,0.9588309526443481,1.0
886056e76963:0,10,inverse,0.06666666666666667,0.3098769654179194,0.05323356900680514,0.625,0.10022935779816514,0.46235233545303345,0.75
886056e76963:0,10,band_nofit,0.45454545454545453,0.5000852367160996,0.11046146622162653,0.25,0.10252293577981653,0.30745795369148254,0.375
886056e76963:0,10,golddigger,1.0,0.6395135977968606,0.5138154727146176,0.0,0.10057339449541285,0.3133535385131836,0.125
886056e76963:0,30,random,0.0,0.42934142158746147,0.08436692746605463,0.625,0.5245412844036698,0.3474486172199249,0.0
886056e76963:0,30,metadata,0.0,0.8451298082540661,0.8445079197125142,0.0,0.6251720183486238,0.4451139569282532,0.0
886056e76963:0,30,nearest,0.0,0.458425595409069,0.41652429192513957,0.5,0.0020642201834862386,0.9588309526443481,1.0
886056e76963:0,30,inverse,0.23076923076923078,0.47001263881960964,0.16822522650003457,0.5,0.3002293577981652,0.3592491149902344,0.125
886056e76963:0,30,band_nofit,0.3333333333333333,0.5322445668322469,0.16822522650003457,0.25,0.30086009174311934,0.2814365029335022,0.125
886056e76963:0,30,golddigger,1.0,0.6739845664929724,0.5753157914548311,0.0,0.300802752293578,0.2847612798213959,0.0
886056e76963:0,50,random,0.0,0.42934142158746147,0.08436692746605463,0.625,0.5245412844036698,0.3474486172199249,0.0
886056e76963:0,50,metadata,0.0,0.8451298082540661,0.8445079197125142,0.0,0.6251720183486238,0.4451139569282532,0.0
886056e76963:0,50,nearest,0.0,0.458425595409069,0.41652429192513957,0.5,0.0020642201834862386,0.9588309526443481,1.0
886056e76963:0,50,inverse,0.06666666666666667,0.38271898699301177,0.1605208509288212,0.625,0.49977064220183487,0.4090644419193268,0.0
886056e76963:0,50,band_nofit,0.14285714285714285,0.4646061131428391,0.17961240256623182,0.5,0.5000573394495413,0.23135027289390564,0.0
886056e76963:0,50,golddigger,1.0,0.6482968049627048,0.4601222404478067,0.0,0.5013188073394496,0.2759726345539093,0.125
886056e76963:0,70,random,0.0,0.42934142158746147,0.08436692746605463,0.625,0.5245412844036698,0.3474486172199249,0.0
886056e76963:0,70,metadata,0.06666666666666667,0.8451298082540661,0.8445079197125142,0.0,0.6251720183486238,0.4451139569282532,0.0
886056e76963:0,70,nearest,0.0,0.458425595409069,0.41652429192513957,0.5,0.0020642201834862386,0.9588309526443481,1.0
886056e76963:0,70,inverse,0.45454545454545453,0.5255408307376204,0.08309679249825926,0.375,0.6997706422018348,0.2783373296260834,0.25
886056e76963:0,70,band_nofit,0.3333333333333333,0.4786548212520886,0.08309679249825926,0.5,0.7005733944954129,0.21862049400806427,0.25
886056e76963:0,70,golddigger,1.0,0.7187460276911254,0.6312085142776298,0.0,0.7017775229357799,0.2689020037651062,0.0
886056e76963:0,90,random,0.0,0.42934142158746147,0.08436692746605463,0.625,0.5245412844036698,0.3474486172199249,0.0
886056e76963:0,90,metadata,0.0,0.8451298082540661,0.8445079197125142,0.0,0.6251720183486238,0.4451139569282532,0.0
886056e76963:0,90,nearest,0.0,0.458425595409069,0.41652429192513957,0.5,0.0020642201834862386,0.9588309526443481,1.0
886056e76963:0,90,inverse,0.23076923076923078,0.5842794695834084,0.13897533776623613,0.375,0.899770642201835,0.3388678729534149,0.125
886056e76963:0,90,band_nofit,0.23076923076923078,0.5607178110676273,0.22370677162668082,0.375,0.8993692660550459,0.27895134687423706,0.0
886056e76963:0,90,golddigger,1.0,0.7266961388298894,0.5867319873468115,0.0,0.8985091743119267,0.29263848066329956,0.0
3b8cfb8e6c94:0,10,random,0.0,0.5305133511175051,0.1505841363950472,0.25,0.5904816513761468,0.318604052066803,0.125
3b8cfb8e6c94:0,10,metadata,0.0,0.7721861911324834,0.7421714439104313,0.0,0.5639908256880735,0.4366800785064697,0.0
3b8cfb8e6c94:0,10,nearest,0.0,0.3924403625848092,0.17956622956859614,0.625,0.0020642201834862386,0.8516553044319153,1.0
3b8cfb8e6c94:0,10,inverse,0.3333333333333333,0.4943069643409904,0.08364891111504057,0.375,0.09977064220183487,0.47074177861213684,0.125
3b8cfb8e6c94:0,10,band_nofit,0.3333333333333333,0.4293308931439761,0.08364891111504057,0.5,0.09931192660550459,0.4109550416469574,0.25
3b8cfb8e6c94:0,10,golddigger,1.0,0.6373886657145461,0.5073164158410294,0.0,0.09942660550458715,0.44977644085884094,0.0
3b8cfb8e6c94:0,30,random,0.0,0.5305133511175051,0.1505841363950472,0.25,0.5904816513761468,0.318604052066803,0.125
3b8cfb8e6c94:0,30,metadata,0.0,0.7721861911324834,0.7421714439104313,0.0,0.5639908256880735,0.4366800785064697,0.0
3b8cfb8e6c94:0,30,nearest,0.0,0.3924403625848092,0.17956622956859614,0.625,0.0020642201834862386,0.8516553044319153,1.0
3b8cfb8e6c94:0,30,inverse,0.23076923076923078,0.35969426525727555,0.07321214644585891,0.625,0.3002293577981652,0.47743678092956543,0.5
3b8cfb8e6c94:0,30,band_nofit,0.6,0.5332160619886315,0.07321214644585891,0.25,0.2994839449541285,0.28270700573921204,0.125
3b8cfb8e6c94:0,30,golddigger,1.0,0.6476048272032142,0.5629125475170889,0.0,0.29965596330275235,0.33754661679267883,0.0
3b8cfb8e6c94:0,50,random,0.0,0.5305133511175051,0.1505841363950472,0.25,0.5904816513761468,0.318604052066803,0.125
3b8cfb8e6c94:0,50,metadata,0.06666666666666667,0.7721861911324834,0.7421714439104313,0.0,0.5639908256880735,0.4366800785064697,0.0
3b8cfb8e6c94:0,50,nearest,0.0,0.3924403625848092,0.17956622956859614,0.625,0.0020642201834862386,0.8516553044319153,1.0
3b8cfb8e6c94:0,50,inverse,0.23076923076923078,0.3428637042739101,0.10630573539436151,0.625,0.49977064220183487,0.3414221405982971,0.5
3b8cfb8e6c94:0,50,band_nofit,0.3333333333333333,0.4926464394835002,0.10630573539436151,0.375,0.4993119266055046,0.25971826910972595,0.5
3b8cfb8e6c94:0,50,golddigger,1.0,0.6007683020109584,0.46203201418396184,0.0,0.49902522935779814,0.2782462537288666,0.125
3b8cfb8e6c94:0,70,random,0.0,0.5305133511175051,0.1505841363950472,0.25,0.5904816513761468,0.318604052066803,0.125
3b8cfb8e6c94:0,70,metadata,0.0,0.7721861911324834,0.7421714439104313,0.0,0.5639908256880735,0.4366800785064697,0.0
3b8cfb8e6c94:0,70,nearest,0.0,0.3924403625848092,0.17956622956859614,0.625,0.0020642201834862386,0.8516553044319153,1.0
3b8cfb8e6c94:0,70,inverse,0.23076923076923078,0.6124480149967908,0.4313532098162408,0.25,0.6997706422018348,0.28285855054855347,0.25
3b8cfb8e6c94:0,70,band_nofit,0.23076923076923078,0.6006038695935442,0.4313532098162408,0.25,0.6996559633027524,0.2233724594116211,0.25
3b8cfb8e6c94:0,70,golddigger,1.0,0.6156184332503525,0.45168048431090657,0.0,0.7021215596330276,0.25576019287109375,0.25
3b8cfb8e6c94:0,90,random,0.0,0.5305133511175051,0.1505841363950472,0.25,0.5904816513761468,0.318604052066803,0.125
3b8cfb8e6c94:0,90,metadata,0.0,0.7721861911324834,0.7421714439104313,0.0,0.5639908256880735,0.4366800785064697,0.0
3b8cfb8e6c94:0,90,nearest,0.0,0.3924403625848092,0.17956622956859614,0.625,0.0020642201834862386,0.8516553044319153,1.0
3b8cfb8e6c94:0,90,inverse,0.3333333333333333,0.49750654378063425,0.2371316800461803,0.375,0.899770642201835,0.37164050340652466,0.25
3b8cfb8e6c94:0,90,band_nofit,0.45454545454545453,0.5386734986215953,0.2371316800461803,0.25,0.8984518348623853,0.2553528845310211,0.125
3b8cfb8e6c94:0,90,golddigger,1.0,0.6660020746478472,0.45470659628459204,0.0,0.9003440366972477,0.29099106788635254,0.125
8a3627e470cf:0,10,random,0.0,0.35104884501572675,0.05320019017398327,0.625,0.47574541284403676,0.35395294427871704,0.25
8a3627e470cf:0,10,metadata,0.0,0.8502142357654886,0.8444824570095834,0.0,0.7535550458715596,0.328556090593338,0.0
8a3627e470cf:0,10,nearest,0.0,0.2745206617047866,0.11302792994882481,0.875,0.0020642201834862386,0.8765438795089722,1.0
8a3627e470cf:0,10,inverse,0.06666666666666667,0.23353979407393488,0.15636255876604158,0.875,0.09977064220183487,0.5835632085800171,0.375
8a3627e470cf:0,10,band_nofit,0.0,0.1810558749607215,0.11326720124610912,1.0,0.09982798165137616,0.46422791481018066,0.375
8a3627e470cf:0,10,golddigger,1.0,0.5025622744538252,0.4586771403169695,0.0,0.0981651376146789,0.5765847563743591,0.375
8a3627e470cf:0,30,random,0.0,0.35104884501572675,0.05320019017398327,0.625,0.47574541284403676,0.35395294427871704,0.25
8a3627e470cf:0,30,metadata,0.0,0.8502142357654886,0.8444824570095834,0.0,0.7535550458715596,0.328556090593338,0.0
8a3627e470cf:0,30,nearest,0.0,0.2745206617047866,0.11302792994882481,0.875,0.0020642201834862386,0.8765438795089722,1.0
8a3627e470cf:0,30,inverse,0.0,0.27686296449847236,0.2386607841103456,1.0,0.3002293577981652,0.3926924765110016,0.375
8a3627e470cf:0,30,band_nofit,0.06666666666666667,0.32689632230749305,0.17503351600887881,0.875,0.2982224770642202,0.29880285263061523,0.375
8a3627e470cf:0,30,golddigger,1.0,0.5622808299358563,0.45262276787533673,0.0,0.29518348623853213,0.3311628997325897,0.125
8a3627e470cf:0,50,random,0.0,0.35104884501572675,0.05320019017398327,0.625,0.47574541284403676,0.35395294427871704,0.25
8a3627e470cf:0,50,metadata,0.06666666666666667,0.8502142357654886,0.8444824570095834,0.0,0.7535550458715596,0.328556090593338,0.0
8a3627e470cf:0,50,nearest,0.0,0.2745206617047866,0.11302792994882481,0.875,0.0020642201834862386,0.8765438795089722,1.0
8a3627e470cf:0,50,inverse,0.3333333333333333,0.5210745227082747,0.1840401416410139,0.5,0.49977064220183487,0.3561123013496399,0.25
8a3627e470cf:0,50,band_nofit,0.6,0.6275171819528145,0.23729469493386832,0.25,0.499598623853211,0.2846921384334564,0.125
8a3627e470cf:0,50,golddigger,1.0,0.6991223105359994,0.5336480241545346,0.0,0.4982224770642202,0.28046247363090515,0.125
8a3627e470cf:0,70,random,0.0,0.35104884501572675,0.05320019017398327,0.625,0.47574541284403676,0.35395294427871704,0.25
8a3627e470cf:0,70,metadata,0.0,0.8502142357654886,0.8444824570095834,0.0,0.7535550458715596,0.328556090593338,0.0
8a3627e470cf:0,70,nearest,0.0,0.2745206617047866,0.11302792994882481,0.875,0.0020642201834862386,0.8765438795089722,1.0
8a3627e470cf:0,70,inverse,0.14285714285714285,0.42483035654796064,0.05208265571215432,0.5,0.6997706422018348,0.2878055274486542,0.125
8a3627e470cf:0,70,band_nofit,0.45454545454545453,0.5054791055319608,0.2485650278947372,0.375,0.7024082568807339,0.2362688034772873,0.0
8a3627e470cf:0,70,golddigger,1.0,0.6394281065054526,0.4553289519603074,0.0,0.700401376146789,0.22201962769031525,0.125
8a3627e470cf:0,90,random,0.0,0.35104884501572675,0.05320019017398327,0.625,0.47574541284403676,0.35395294427871704,0.25
8a3627e470cf:0,90,metadata,0.0,0.8502142357654886,0.8444824570095834,0.0,0.7535550458715596,0.328556090593338,0.0
8a3627e470cf:0,90,nearest,0.0,0.2745206617047866,0.11302792994882481,0.875,0.0020642201834862386,0.8765438795089722,1.0
8a3627e470cf:0,90,inverse,0.45454545454545453,0.600566658184505,0.2487067747119292,0.125,0.899770642201835,0.26933053135871887,0.0
8a3627e470cf:0,90,band_nofit,1.0,0.6379205331291471,0.4671158573225927,0.0,0.9005733944954128,0.24609382450580597,0.0
8a3627e470cf:0,90,golddigger,1.0,0.6379205331291471,0.4671158573225927,0.0,0.9005733944954128,0.24609382450580597,0.0
af7f8eab451e:0,10,random,0.0,0.5850296799387545,0.44920697680083677,0.375,0.4952981651376147,0.3288780748844147,0.375
af7f8eab451e:0,10,metadata,0.0,0.7378005905527062,0.736542552201642,0.0,0.45963302752293583,0.5200275778770447,0.0
af7f8eab451e:0,10,nearest,0.0,0.4537548902922749,0.4463525811561881,0.5,0.0020642201834862386,0.9004038572311401,1.0
af7f8eab451e:0,10,inverse,0.23076923076923078,0.5782116723499808,0.4489567326442909,0.5,0.09977064220183487,0.3700313866138458,0.5
af7f8eab451e:0,10,band_nofit,0.3333333333333333,0.5633127077946072,0.44917438873568766,0.5,0.10143348623853211,0.319286048412323,0.5
af7f8eab451e:0,10,golddigger,1.0,0.6770075602569529,0.5788697063338114,0.0,0.1015481651376147,0.46567580103874207,0.0
af7f8eab451e:0,30,random,0.0,0.5850296799387545,0.44920697680083677,0.375,0.4952981651376147,0.3288780748844147,0.375
af7f8eab451e:0,30,metadata,0.0,0.7378005905527062,0.736542552201642,0.0,0.45963302752293583,0.5200275778770447,0.0
af7f8eab451e:0,30,nearest,0.0,0.4537548902922749,0.4463525811561881,0.5,0.0020642201834862386,0.9004038572311401,1.0
af7f8eab451e:0,30,inverse,0.14285714285714285,0.512629034727647,0.4492356647932228,0.75,0.3002293577981652,0.32622238993644714,0.75
af7f8eab451e:0,30,band_nofit,0.14285714285714285,0.5305513036418777,0.44873841301493045,0.625,0.3003440366972477,0.2624988853931427,0.625
af7f8eab451e:0,30,golddigger,1.0,0.6663713740585042,0.5874133186489473,0.0,0.3006307339449541,0.27424007654190063,0.0
af7f8eab451e:0,50,random,0.0,0.5850296799387545,0.44920697680083677,0.375,0.4952981651376147,0.3288780748844147,0.375
af7f8eab451e:0,50,metadata,0.0,0.7378005905527062,0.736542552201642,0.0,0.45963302752293583,0.5200275778770447,0.0
af7f8eab451e:0,50,nearest,0.0,0.4537548902922749,0.4463525811561881,0.5,0.0020642201834862386,0.9004038572311401,1.0
af7f8eab451e:0,50,inverse,0.3333333333333333,0.5619119351478379,0.4474379447351552,0.5,0.49977064220183487,0.2553592324256897,0.5
af7f8eab451e:0,50,band_nofit,0.14285714285714285,0.5269807727806083,0.445234219135901,0.625,0.4982798165137615,0.22921954095363617,0.625
af7f8eab451e:0,50,golddigger,1.0,0.6465384468053594,0.4541570372222476,0.0,0.4996559633027523,0.2520837187767029,0.125
af7f8eab451e:0,70,random,0.0,0.5850296799387545,0.44920697680083677,0.375,0.4952981651376147,0.3288780748844147,0.375
af7f8eab451e:0,70,metadata,0.0,0.7378005905527062,0.736542552201642,0.0,0.45963302752293583,0.5200275778770447,0.0
af7f8eab451e:0,70,nearest,0.0,0.4537548902922749,0.4463525811561881,0.5,0.0020642201834862386,0.9004038572311401,1.0
af7f8eab451e:0,70,inverse,0.3333333333333333,0.6790561395273094,0.5990063644851313,0.0,0.6997706422018348,0.4620218873023987,0.0
af7f8eab451e:0,70,band_nofit,0.45454545454545453,0.5834751544610819,0.44923827934960037,0.375,0.7004587155963303,0.2803158164024353,0.375
af7f8eab451e:0,70,golddigger,1.0,0.684982439258869,0.5985019766926762,0.0,0.6997133027522936,0.33336687088012695,0.0
af7f8eab451e:0,90,random,0.0,0.5850296799387545,0.44920697680083677,0.375,0.4952981651376147,0.3288780748844147,0.375
af7f8eab451e:0,90,metadata,0.0,0.7378005905527062,0.736542552201642,0.0,0.45963302752293583,0.5200275778770447,0.0
af7f8eab451e:0,90,nearest,0.0,0.4537548902922749,0.4463525811561881,0.5,0.0020642201834862386,0.9004038572311401,1.0
af7f8eab451e:0,90,inverse,0.45454545454545453,0.6995149097810205,0.6174875462460347,0.0,0.899770642201835,0.46026310324668884,0.0
af7f8eab451e:0,90,band_nofit,0.6,0.63425576324127,0.4486548803954844,0.25,0.900802752293578,0.24566569924354553,0.25
af7f8eab451e:0,90,golddigger,1.0,0.6862310386354247,0.6011094107338386,0.0,0.9012041284403671,0.3253188729286194,0.0
65d6fca721e1:0,10,random,0.0,0.6869142376196723,0.6004946359628758,0.0,0.5180045871559633,0.2819370627403259,0.0
65d6fca721e1:0,10,metadata,0.0,0.7432810136955176,0.7417098598844365,0.0,0.5809059633027523,0.6426277160644531,0.0
65d6fca721e1:0,10,nearest,0.0,0.6515323792686741,0.4501662877580557,0.0,0.0020642201834862386,0.5916374921798706,0.125
65d6fca721e1:0,10,inverse,0.23076923076923078,0.6624172785744729,0.4616177379555961,0.0,0.09977064220183486,0.43546366691589355,0.125
65d6fca721e1:0,10,band_nofit,1.0,0.6936117829920692,0.5869584141877251,0.0,0.10120412844036697,0.32501620054244995,0.0
65d6fca721e1:0,10,golddigger,1.0,0.6936117829920692,0.5869584141877251,0.0,0.10120412844036697,0.32501620054244995,0.0
65d6fca721e1:0,30,random,0.0,0.6869142376196723,0.6004946359628758,0.0,0.5180045871559633,0.2819370627403259,0.0
65d6fca721e1:0,30,metadata,0.0,0.7432810136955176,0.7417098598844365,0.0,0.5809059633027523,0.6426277160644531,0.0
65d6fca721e1:0,30,nearest,0.0,0.6515323792686741,0.4501662877580557,0.0,0.0020642201834862386,0.5916374921798706,0.125
65d6fca721e1:0,30,inverse,0.3333333333333333,0.6969119336355502,0.6009022862408099,0.0,0.2997706422018349,0.3767261803150177,0.0
65d6fca721e1:0,30,band_nofit,1.0,0.684293231846858,0.5973324211861422,0.0,0.29913990825688075,0.2600833475589752,0.0
65d6fca721e1:0,30,golddigger,1.0,0.684293231846858,0.5973324211861422,0.0,0.29913990825688075,0.2600833475589752,0.0
65d6fca721e1:0,50,random,0.0,0.6869142376196723,0.6004946359628758,0.0,0.5180045871559633,0.2819370627403259,0.0
65d6fca721e1:0,50,metadata,0.0,0.7432810136955176,0.7417098598844365,0.0,0.5809059633027523,0.6426277160644531,0.0
65d6fca721e1:0,50,nearest,0.0,0.6515323792686741,0.4501662877580557,0.0,0.0020642201834862386,0.5916374921798706,0.125
65d6fca721e1:0,50,inverse,0.3333333333333333,0.6798814812566857,0.449245607180202,0.125,0.49977064220183487,0.3158414959907532,0.125
65d6fca721e1:0,50,band_nofit,0.45454545454545453,0.6668547657147303,0.449245607180202,0.125,0.4987385321100918,0.236537903547287,0.125
65d6fca721e1:0,50,golddigger,1.0,0.6985773643253941,0.6017933550539928,0.0,0.49856651376146793,0.22627700865268707,0.0
65d6fca721e1:0,70,random,0.0,0.6869142376196723,0.6004946359628758,0.0,0.5180045871559633,0.2819370627403259,0.0
65d6fca721e1:0,70,metadata,0.0,0.7432810136955176,0.7417098598844365,0.0,0.5809059633027523,0.6426277160644531,0.0
65d6fca721e1:0,70,nearest,0.0,0.6515323792686741,0.4501662877580557,0.0,0.0020642201834862386,0.5916374921798706,0.125
65d6fca721e1:0,70,inverse,0.45454545454545453,0.6654134545462609,0.5902763365579319,0.0,0.6997706422018348,0.3477555215358734,0.0
65d6fca721e1:0,70,band_nofit,1.0,0.6799734428811226,0.5992911700027925,0.0,0.700802752293578,0.25875332951545715,0.0
65d6fca721e1:0,70,golddigger,1.0,0.6799734428811226,0.5992911700027925,0.0,0.700802752293578,0.25875332951545715,0.0
65d6fca721e1:0,90,random,0.0,0.6869142376196723,0.6004946359628758,0.0,0.5180045871559633,0.2819370627403259,0.0
65d6fca721e1:0,90,metadata,0.0,0.7432810136955176,0.7417098598844365,0.0,0.5809059633027523,0.6426277160644531,0.0
65d6fca721e1:0,90,nearest,0.0,0.6515323792686741,0.4501662877580557,0.0,0.0020642201834862386,0.5916374921798706,0.125
65d6fca721e1:0,90,inverse,0.7777777777777778,0.7035327554032946,0.6798369268788509,0.0,0.899770642201835,0.35429149866104126,0.0
65d6fca721e1:0,90,band_nofit,1.0,0.7035717766104538,0.6798369268788509,0.0,0.8992545871559634,0.3169514834880829,0.0
65d6fca721e1:0,90,golddigger,1.0,0.7035717766104538,0.6798369268788509,0.0,0.8992545871559634,0.3169514834880829,0.0
40c48e5af7b5:0,10,random,0.0,0.59428982798884,0.5443619070361985,0.0,0.4125573394495413,0.3472808003425598,nan
40c48e5af7b5:0,10,metadata,0.0,0.6707883922555066,0.659059800851518,0.0,0.022075688073394495,0.6738757491111755,nan
40c48e5af7b5:0,10,nearest,0.0,0.4812267367379801,0.3926684647938262,0.25,0.0020642201834862386,0.9339248538017273,nan
40c48e5af7b5:0,10,inverse,0.14285714285714285,0.5816370089723464,0.5258262957628295,0.0,0.10022935779816514,0.6841715574264526,nan
40c48e5af7b5:0,10,band_nofit,1.0,0.5808497994234298,0.5166452075670408,0.0,0.09994266055045872,0.3158169388771057,nan
40c48e5af7b5:0,10,golddigger,1.0,0.5808497994234298,0.5166452075670408,0.0,0.09994266055045872,0.3158169388771057,nan
40c48e5af7b5:0,30,random,0.0,0.59428982798884,0.5443619070361985,0.0,0.4125573394495413,0.3472808003425598,nan
40c48e5af7b5:0,30,metadata,0.0,0.6707883922555066,0.659059800851518,0.0,0.022075688073394495,0.6738757491111755,nan
40c48e5af7b5:0,30,nearest,0.0,0.4812267367379801,0.3926684647938262,0.25,0.0020642201834862386,0.9339248538017273,nan
40c48e5af7b5:0,30,inverse,0.3333333333333333,0.5991357849715926,0.5801311460025041,0.0,0.2997706422018349,0.3150625228881836,nan
40c48e5af7b5:0,30,band_nofit,0.7777777777777778,0.5764061967101538,0.43677864315115006,0.125,0.2998853211009175,0.20856711268424988,nan
40c48e5af7b5:0,30,golddigger,1.0,0.5969289897706261,0.5801311460025041,0.0,0.2983944954128441,0.25929510593414307,nan
40c48e5af7b5:0,50,random,0.0,0.59428982798884,0.5443619070361985,0.0,0.4125573394495413,0.3472808003425598,nan
40c48e5af7b5:0,50,metadata,0.0,0.6707883922555066,0.659059800851518,0.0,0.022075688073394495,0.6738757491111755,nan
40c48e5af7b5:0,50,nearest,0.0,0.4812267367379801,0.3926684647938262,0.25,0.0020642201834862386,0.9339248538017273,nan
40c48e5af7b5:0,50,inverse,0.3333333333333333,0.5965033653590057,0.5758096933603264,0.0,0.49977064220183487,0.3253130614757538,nan
40c48e5af7b5:0,50,band_nofit,1.0,0.5994439143304031,0.5951419314118103,0.0,0.49954128440366974,0.2116030901670456,nan
40c48e5af7b5:0,50,golddigger,1.0,0.5994439143304031,0.5951419314118103,0.0,0.49954128440366974,0.2116030901670456,nan
40c48e5af7b5:0,70,random,0.0,0.59428982798884,0.5443619070361985,0.0,0.4125573394495413,0.3472808003425598,nan
40c48e5af7b5:0,70,metadata,0.0,0.6707883922555066,0.659059800851518,0.0,0.022075688073394495,0.6738757491111755,nan
40c48e5af7b5:0,70,nearest,0.0,0.4812267367379801,0.3926684647938262,0.25,0.0020642201834862386,0.9339248538017273,nan
40c48e5af7b5:0,70,inverse,0.14285714285714285,0.5933565462395864,0.5778400113609726,0.0,0.6997706422018348,0.4555986821651459,nan
40c48e5af7b5:0,70,band_nofit,1.0,0.5969676065221509,0.5778400113609726,0.0,0.699598623853211,0.28423044085502625,nan
40c48e5af7b5:0,70,golddigger,1.0,0.5969676065221509,0.5778400113609726,0.0,0.699598623853211,0.28423044085502625,nan
40c48e5af7b5:0,90,random,0.0,0.59428982798884,0.5443619070361985,0.0,0.4125573394495413,0.3472808003425598,nan
40c48e5af7b5:0,90,metadata,0.0,0.6707883922555066,0.659059800851518,0.0,0.022075688073394495,0.6738757491111755,nan
40c48e5af7b5:0,90,nearest,0.0,0.4812267367379801,0.3926684647938262,0.25,0.0020642201834862386,0.9339248538017273,nan
40c48e5af7b5:0,90,inverse,0.3333333333333333,0.5992007498133483,0.5956236871839625,0.0,0.899770642201835,0.514153242111206,nan
40c48e5af7b5:0,90,band_nofit,1.0,0.5997024165509652,0.5956236871839625,0.0,0.8986811926605505,0.29644307494163513,nan
40c48e5af7b5:0,90,golddigger,1.0,0.5997024165509652,0.5956236871839625,0.0,0.8986811926605505,0.29644307494163513,nan
f1e565e40757:0,10,random,0.0,0.5977940009921049,0.5777483154511059,0.0,0.5773509174311926,0.3341182768344879,nan
f1e565e40757:0,10,metadata,0.0,0.658300057738373,0.6579514871443295,0.0,0.0463302752293578,0.6528783440589905,nan
f1e565e40757:0,10,nearest,0.0,0.5445152579708302,0.49812183615828853,0.0,0.0020642201834862386,0.900733470916748,nan
